localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Neuquén	La Morada Petit Hotel		9,8	Precio $ 345.703	+ $ 72.598 de impuestos y cargos	14 noches, 2 adultos	Neuquen	2023-2-1	2023-2-15
Neuquén	13LV - Departamento Temporal - Categoría Deluxe	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 100m²	8,8	Precio original $ 290.852. Precio actual $ 261.764.	Incluye impuestos y cargos	14 noches, 2 adultos	Neuquen	2023-2-1	2023-2-15
Neuquén	Departamento tipo Loft	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	NA	Precio $ 255.891	Incluye impuestos y cargos	14 noches, 2 adultos	Neuquen	2023-2-1	2023-2-15
Neuquén	Santa Genoveva 1 dorm Excelentes vistas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,6	Precio original $ 325.948. Precio actual $ 266.685.	+ $ 56.004 de impuestos y cargos	14 noches, 2 adultos	Neuquen	2023-2-1	2023-2-15
Cerro Catedral, San Carlos de Bariloche	Refugio Knapp		8,6	Precio original $ 435.734. Precio actual $ 261.439.	+ $ 54.902 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	HOTEL BARILOCHE CITY	Estudio privado	8,1	Precio $ 197.158	+ $ 41.403 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Flamingo		8,4	Precio original $ 271.624. Precio actual $ 217.299.	+ $ 45.633 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Sol Bariloche	Estudio privado	7,8	Precio $ 206.656	+ $ 43.398 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	La Donna muy cerca del centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	NA	Precio $ 320.862	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Rodeo Ski	Estudio privado	7,8	Precio $ 206.656	+ $ 43.398 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	HOTEL AUSONIA	Estudio privado, 1 baño, 12m²	7,4	Precio $ 216.692	+ $ 45.505 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Kilton		7,4	Precio original $ 209.891. Precio actual $ 199.396.	+ $ 41.873 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Park Bariloche	Estudio privado, 1 baño, 16m²	NA	Precio $ 211.644	+ $ 44.445 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Departamentos Catedral en el centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 222.238	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	URBANA SUITES & STUDIOS 440	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	8,9	Precio original $ 391.681. Precio actual $ 313.344.	+ $ 70.212 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Huemul		8,0	Precio $ 333.356	+ $ 70.005 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Bariloche Suites	Estudio privado	8,1	Precio $ 206.656	+ $ 43.398 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	NH Bariloche Edelweiss		8,2	Precio $ 486.753	+ $ 102.218 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Panamericano Bariloche		8,0	Precio $ 507.082	+ $ 106.487 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Llao Llao, San Carlos de Bariloche	Gran Hotel Panamericano		8,4	Precio original $ 342.270. Precio actual $ 301.199.	+ $ 63.252 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	MIZU BARILOCHE SUITES	Estudio privado, 1 baño	7,6	Precio $ 206.656	+ $ 43.398 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Deptos del Gutiérrez	Apartamento entero, 1 baño	NA	Precio $ 283.970	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Mirador del Lago Bariloche	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 22m²	9,0	Precio $ 296.317	+ $ 4.409 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Italia Inn Hostel		7,9	Precio original $ 287.378. Precio actual $ 229.903.	+ $ 48.280 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Catalonia Sur Aparts-Spa	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,4	Precio $ 602.511	+ $ 129.861 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Departamento céntrico en bari	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 411.139	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Center 208 - DAT (Habilitación 170/2018)	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 24m²	8,8	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Pajaro Azul		9,0	Precio $ 255.573	+ $ 54.376 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	DEPARTAMENTO TURISTICO BARILOCHE CENTRO	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	8,3	Precio $ 308.663	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Cerro Catedral, San Carlos de Bariloche	Deptos Punta Nevada	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	9,4	Precio $ 321.010	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Departamento Centrico en Bariloche IVß	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 75m²	9,2	Precio $ 255.227	+ $ 53.598 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	San Martín Design	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 46m²	NA	Precio $ 333.356	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	BAM l Depto LUXURY	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 55m²	NA	Precio $ 419.782	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Deptos del Gutiérrez	Apartamento entero, 1 baño	NA	Precio $ 283.970	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Bella Vista		8,2	Precio $ 296.317	+ $ 64.449 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	San Martin Studio	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 20m²	9,0	Precio original $ 444.475. Precio actual $ 355.580.	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Acogedor en pleno centro	Estudio entero, 1 cocina, 30m²	NA	Precio $ 291.181	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Alojamiento Turistico Yazaar	Chalet de montaña entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,6	Precio $ 338.295	+ $ 71.042 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	LasMagnolias	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 45m²	NA	Precio $ 222.238	+ $ 46.670 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Mirador del Lago Bariloche	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 22m²	9,0	Precio $ 296.317	+ $ 4.409 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Tu Apart en Bariloche 14	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	9,0	Precio original $ 264.568. Precio actual $ 224.883.	+ $ 6.173 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Suites Del Lago Bariloche Lenga PBC	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 76m²	NA	Precio $ 577.818	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Vitto DAT	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	NA	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Malén	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 120m²	NA	Precio $ 461.760	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	R&H Belgrano	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,5	Precio $ 296.317	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Vista Lomas	Chalet de montaña entero, 2 dormitorios, 1 baño, 70m²	NA	Precio $ 419.782	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	"DAT ""Lo de Bianca"""	Bungalow entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,3	Precio $ 419.782	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Apartamentos Ruiz Moreno 336	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 48m²	9,9	Precio $ 414.843	+ $ 4.939 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	URBANA SUITES & STUDIOS 440	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	8,9	Precio original $ 391.681. Precio actual $ 313.344.	+ $ 70.212 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	El encanto del lago	Estudio entero, 1 baño	9,1	Precio $ 370.396	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Tierra Gaucha		7,7	Precio $ 344.839	+ $ 72.416 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Morada Tronador	Casa o chalet entero, 3 dormitorios, 2 salas de estar, 1 baño, 1 cocina, 100m²	9,1	Precio $ 444.475	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Departamento Nahuel huapi	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 48m²	NA	Precio $ 377.804	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Bariloche Suites	Estudio privado	8,1	Precio $ 206.656	+ $ 43.398 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Cerro Catedral, San Carlos de Bariloche	Catedral view 1	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	NA	Precio $ 333.356	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Apartamento de la ventana	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 296.317	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Acogedor en pleno centro	Estudio entero, 1 cocina, 30m²	NA	Precio $ 291.181	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Alojamiento Turistico Yazaar	Chalet de montaña entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,6	Precio $ 338.295	+ $ 71.042 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	LasMagnolias	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 45m²	NA	Precio $ 222.238	+ $ 46.670 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Departamento Mara Bariloche	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	8,7	Precio $ 261.253	+ $ 54.863 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Catalonia Sur Aparts-Spa	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,4	Precio $ 602.511	+ $ 129.861 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Tu Apart en Bariloche 14	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	9,0	Precio original $ 264.568. Precio actual $ 224.883.	+ $ 6.173 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Suites Del Lago Bariloche Lenga PBC	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 76m²	NA	Precio $ 577.818	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Vitto DAT	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	NA	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Nórdico by Nordic		8,3	Precio original $ 284.676. Precio actual $ 199.273.	+ $ 41.847 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Crans Montana		8,1	Precio original $ 380.273. Precio actual $ 285.205.	+ $ 59.893 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Center 208 - DAT (Habilitación 170/2018)	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 24m²	8,8	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Malén	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 120m²	NA	Precio $ 461.760	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	R&H Belgrano	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,5	Precio $ 296.317	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Selina Bariloche		8,1	Precio original $ 329.388. Precio actual $ 263.510.	+ $ 55.337 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Vista Lomas	Chalet de montaña entero, 2 dormitorios, 1 baño, 70m²	NA	Precio $ 419.782	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Las Gaviotas	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 22m²	8,1	Precio original $ 553.124. Precio actual $ 361.605.	+ $ 75.937 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	"DAT ""Lo de Bianca"""	Bungalow entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,3	Precio $ 419.782	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Arelauquen Lodge, a Tribute Portfolio Hotel		8,6	Precio $ 800.746	+ $ 168.157 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Apartamentos Ruiz Moreno 336	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 48m²	9,9	Precio $ 414.843	+ $ 4.939 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Nahuel Huapi		8,4	Precio $ 469.168	+ $ 98.525 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Mitre suites Bariloche	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	8,8	Precio original $ 366.692. Precio actual $ 259.277.	+ $ 54.448 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Cerro Catedral, San Carlos de Bariloche	Loft Catedral by Base 41		8,2	Precio original $ 272.329. Precio actual $ 163.397.	+ $ 34.313 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	El encanto del lago	Estudio entero, 1 baño	9,1	Precio $ 370.396	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hampton By Hilton Bariloche		8,6	Precio $ 440.771	+ $ 92.562 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Sarah'shouse	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 60m²	10	Precio $ 246.931	+ $ 51.855 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Cerro Catedral, San Carlos de Bariloche	Catedral view 1	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	NA	Precio $ 333.356	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Apartamento de la ventana	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 296.317	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Estancia Del Carmen Mountain Resort		8,2	Precio $ 265.302	+ $ 55.713 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Playa Bonita, San Carlos de Bariloche	Solar de las Araucarias	Bungalow entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 75m²	8,7	Precio $ 642.019	+ $ 134.824 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hosteria Le Charme		8,6	Precio $ 395.089	+ $ 82.969 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Cerro Catedral, San Carlos de Bariloche	Gradocero	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 33m²	8,4	Precio $ 308.663	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	DEPARTAMENTO TURISTICO BARILOCHE CENTRO	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	8,3	Precio $ 308.663	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Panamericano Bariloche		8,0	Precio $ 507.082	+ $ 106.487 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Dto Mafalda en pleno centro	Estudio entero, 1 baño, 1 cocina, 31m²	8,5	Precio $ 354.024	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	PeHache Bariloche	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 58m²	10	Precio $ 363.482	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	La Paceña	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,7	Precio $ 363.605	+ $ 76.357 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Center 518	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	9,1	Precio $ 331.010	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Amplio depto 2 ambientes zona centro de fácil acceso	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 304.959	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Casa Vicky	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 60m²	NA	Precio $ 233.349	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Palacio Centro	Apartamento entero, 2 dormitorios, 1 baño, 70m²	NA	Precio $ 338.986	+ $ 4.409 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Los Robles Apart & Spa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	8,5	Precio $ 625.821	+ $ 131.422 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Casa Otto	Casa o chalet entero, 2 dormitorios, 2 baños, 150m²	NA	Precio original $ 611.153. Precio actual $ 605.054.	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Suites del Lago Bariloche Cipres 04	Apartamento entero, 1 dormitorio, 2 baños, 1 cocina, 76m²	NA	Precio $ 770.423	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Cerro Catedral, San Carlos de Bariloche	Club Hotel Catedral		8,1	Precio original $ 559.252. Precio actual $ 363.514.	+ $ 76.338 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	Peuma Hue Resort & Cabañas	Chalet de montaña entero, 1 dormitorio, 1 baño, 18m²	9,5	Precio original $ 864.257. Precio actual $ 561.767.	+ $ 117.971 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Un buen chalet en pleno Centro	Chalet de montaña entero, 3 dormitorios, 1 sala de estar, 2 baños	7,0	Precio $ 388.916	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Center Vistas	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 25m²	9,3	Precio $ 493.861	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	R&H Design	Apartamento entero, 1 dormitorio, 1 baño, 40m²	9,3	Precio $ 259.277	+ $ 54.448 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	HOTEL CONCEPT BARILOCHE		8,0	Precio original $ 547.420. Precio actual $ 359.531.	+ $ 75.501 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Soft Bariloche Hotel		7,7	Precio $ 266.685	+ $ 56.004 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Llao Llao, San Carlos de Bariloche	Los Juncos Patagonian Lake House	Suite privada	9,3	Precio original $ 536.432. Precio actual $ 429.137.	+ $ 90.119 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Alun Nehuen		8,5	Precio $ 246.437	+ $ 51.752 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Lago Gutiérrez, San Carlos de Bariloche	La melliza	Chalet de montaña entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 67m²	9,5	Precio $ 444.475	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Eco Max		7,8	Precio $ 293.847	+ $ 61.708 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Llao Llao, San Carlos de Bariloche	Los Juncos Patagonian Lake House	Suite privada	9,3	Precio original $ 536.432. Precio actual $ 429.137.	+ $ 90.119 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Hotel Tirol		8,8	Precio original $ 442.006. Precio actual $ 318.244.	+ $ 66.831 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
Playa Bonita, San Carlos de Bariloche	Departamento en Bariloche	Apartamento entero, 2 dormitorios, 2 baños, 52m²	NA	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Huinid Pioneros Hotel		8,2	Precio original $ 562.261. Precio actual $ 449.809.	+ $ 94.460 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	Bariloche Studio	Apartamento entero, 1 sala de estar, 1 baño	NA	Precio $ 271.624	Incluye impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	DEPARTAMENTO CENTRICO	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 23m²	8,5	Precio $ 345.703	+ $ 72.598 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
San Carlos de Bariloche	El Mirador Bariloche	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 40m²	9,4	Precio original $ 296.317. Precio actual $ 266.685.	+ $ 56.004 de impuestos y cargos	14 noches, 2 adultos	Rio Negro	2023-2-1	2023-2-15
